No of Blocks,Label,Time
19,more than 50,0.0096
20,20-49,0.0085
17,20-49,0.0084
19,20-49,0.0088
21,0-19,0.0102
20,0-19,0.0097
20,20-49,0.0096
17,more than 50,0.0073
21,20-49,0.0102
21,20-49,0.0097
20,0-19,0.0096
17,20-49,0.008
18,20-49,0.0085
19,20-49,0.0089
21,0-19,0.0103
18,more than 50,0.008
20,20-49,0.0095
18,0-19,0.0079
16,20-49,0.0077
20,20-49,0.0094
18,20-49,0.0087
22,20-49,0.0104
16,more than 50,0.0077
20,20-49,0.0093
18,0-19,0.0089
22,20-49,0.0097
20,0-19,0.0096
17,more than 50,0.0074
23,0-19,0.01
26,20-49,0.0116
22,more than 50,0.0105
23,0-19,0.01
21,more than 50,0.0096
22,more than 50,0.0105
20,more than 50,0.0093
20,20-49,0.0083
17,20-49,0.0075
20,20-49,0.0093
20,0-19,0.0099
18,more than 50,0.0077
19,20-49,0.0083
26,20-49,0.0107
18,0-19,0.0084
16,0-19,0.0082
25,more than 50,0.0115
21,0-19,0.0095
20,more than 50,0.0093
20,20-49,0.0097
18,20-49,0.0072
23,more than 50,0.0106
23,more than 50,0.0103
23,0-19,0.0111
17,0-19,0.0085
19,more than 50,0.0076
17,more than 50,0.0072
20,0-19,0.0101
22,more than 50,0.0101
19,0-19,0.0087
17,0-19,0.0078
18,20-49,0.0086
22,more than 50,0.0105
22,0-19,0.0094
17,0-19,0.0077
21,more than 50,0.0097
24,20-49,0.0114
18,20-49,0.0081
17,20-49,0.0076
18,0-19,0.0084
22,more than 50,0.0108
21,more than 50,0.0084
17,0-19,0.0079
20,0-19,0.0094
18,0-19,0.009
20,0-19,0.0097
24,20-49,0.0119
16,20-49,0.0076
21,more than 50,0.0107
21,20-49,0.0098
22,0-19,0.0091
21,more than 50,0.009
18,0-19,0.0086
18,20-49,0.0078
26,0-19,0.0123
25,20-49,0.0117
18,20-49,0.0081
23,0-19,0.0107
19,more than 50,0.009
20,more than 50,0.0093
19,20-49,0.0089
19,20-49,0.0091
21,more than 50,0.0098
18,0-19,0.0065
22,more than 50,0.0099
19,0-19,0.0087
16,0-19,0.0075
16,0-19,0.0062
19,more than 50,0.0088
20,20-49,0.0092
15,more than 50,0.0066
22,more than 50,0.0093
21,20-49,0.0099
21,20-49,0.0098
24,0-19,0.0114
16,20-49,0.0072
19,20-49,0.0086
20,more than 50,0.0083
19,20-49,0.0099
19,20-49,0.0094
27,more than 50,0.0125
21,0-19,0.0099
18,0-19,0.0086
21,more than 50,0.0105
22,20-49,0.0099
24,more than 50,0.0123
22,more than 50,0.0106
22,more than 50,0.0091
21,20-49,0.0097
19,more than 50,0.0088
20,more than 50,0.0099
18,20-49,0.0086
24,more than 50,0.0107
22,0-19,0.0101
18,more than 50,0.0087
19,0-19,0.0087
19,0-19,0.009
17,more than 50,0.0078
23,0-19,0.0108
19,more than 50,0.0086
17,20-49,0.0079
18,0-19,0.0077
17,20-49,0.0083
21,0-19,0.0097
19,20-49,0.0093
23,more than 50,0.0103
18,0-19,0.0081
15,20-49,0.0072
23,more than 50,0.0112
23,more than 50,0.0107
20,0-19,0.0094
20,0-19,0.0091
23,20-49,0.0113
19,0-19,0.0081
16,20-49,0.0076
21,0-19,0.0102
26,20-49,0.0124
19,0-19,0.0089
20,more than 50,0.0089
17,20-49,0.0078
22,more than 50,0.0103
19,0-19,0.0088
20,more than 50,0.0101
20,0-19,0.0093
22,0-19,0.0099
19,0-19,0.0088
24,20-49,0.0108
22,0-19,0.0104
20,more than 50,0.0093
23,20-49,0.0104
19,more than 50,0.008
18,more than 50,0.008
18,more than 50,0.0085
21,20-49,0.0103
19,0-19,0.0093
20,20-49,0.0095
17,more than 50,0.008
19,0-19,0.0079
21,0-19,0.0095
19,more than 50,0.0083
18,20-49,0.0081
18,0-19,0.0085
18,0-19,0.0084
21,0-19,0.0094
17,more than 50,0.0079
18,20-49,0.0081
18,20-49,0.0082
20,20-49,0.0093
23,20-49,0.0105
18,more than 50,0.0078
18,0-19,0.0088
26,0-19,0.0116
21,20-49,0.01
19,20-49,0.008
15,20-49,0.007
21,0-19,0.0094
26,0-19,0.0114
24,0-19,0.0113
21,more than 50,0.0099
21,0-19,0.0108
20,0-19,0.0089
16,more than 50,0.0082
19,20-49,0.0092
20,more than 50,0.0095
26,0-19,0.0116
24,more than 50,0.0111
23,0-19,0.0107
20,20-49,0.009
20,20-49,0.008
26,0-19,0.0116
22,20-49,0.0099
22,0-19,0.0099
17,20-49,0.0079
20,20-49,0.0093
19,20-49,0.0087
17,more than 50,0.0081
18,0-19,0.0077
21,0-19,0.0098
22,0-19,0.0104
18,20-49,0.0084
18,more than 50,0.0086
16,more than 50,0.0074
18,20-49,0.0084
20,more than 50,0.0094
17,20-49,0.008
21,20-49,0.0089
19,more than 50,0.0088
20,20-49,0.0093
23,0-19,0.01
20,20-49,0.0087
22,0-19,0.0101
18,20-49,0.0079
19,0-19,0.0088
23,more than 50,0.0106
19,0-19,0.0092
17,20-49,0.0079
20,more than 50,0.01
21,20-49,0.0091
19,more than 50,0.0081
21,20-49,0.0096
18,0-19,0.0079
18,more than 50,0.0085
23,0-19,0.0108
22,20-49,0.0103
22,0-19,0.0094
18,20-49,0.0084
18,more than 50,0.0074
20,more than 50,0.0084
19,0-19,0.01
20,20-49,0.0088
17,0-19,0.008
17,more than 50,0.0072
19,20-49,0.0089
20,0-19,0.0096
20,0-19,0.0082
18,0-19,0.0063
17,20-49,0.0081
20,more than 50,0.0097
18,20-49,0.0083
19,20-49,0.0089
20,more than 50,0.0098
25,0-19,0.0119
21,more than 50,0.0098
18,0-19,0.0082
16,20-49,0.0074
21,20-49,0.0091
19,more than 50,0.009
18,20-49,0.0076
18,more than 50,0.0081
21,more than 50,0.0098
17,20-49,0.0081
26,0-19,0.0123
19,20-49,0.0085
19,20-49,0.0087
17,more than 50,0.0089
16,0-19,0.0076
17,more than 50,0.0084
21,more than 50,0.0092
22,more than 50,0.0109
22,20-49,0.009
21,more than 50,0.0101
22,more than 50,0.0103
22,0-19,0.0103
22,more than 50,0.0093
23,0-19,0.0109
21,more than 50,0.0098
19,20-49,0.0089
20,0-19,0.0094
17,20-49,0.0081
24,20-49,0.0101
19,20-49,0.0092
16,0-19,0.0075
20,0-19,0.0095
17,more than 50,0.0061
24,more than 50,0.0092
17,0-19,0.0082
17,0-19,0.0076
20,0-19,0.0078
18,0-19,0.0081
17,more than 50,0.0081
18,more than 50,0.0083
21,0-19,0.0099
18,0-19,0.0086
19,more than 50,0.0092
17,20-49,0.0082
22,more than 50,0.0088
19,0-19,0.009
20,more than 50,0.0081
23,0-19,0.0111
20,more than 50,0.0098
17,20-49,0.0082
19,more than 50,0.0091
25,0-19,0.0116
20,0-19,0.0094
17,20-49,0.0077
18,more than 50,0.0083
17,more than 50,0.0081
16,0-19,0.0067
16,20-49,0.0075
22,more than 50,0.0099
21,more than 50,0.0088
18,more than 50,0.0078
20,20-49,0.0092
22,20-49,0.0095
17,more than 50,0.0068
19,20-49,0.0078
19,more than 50,0.0073
20,0-19,0.0087
19,20-49,0.0094
19,20-49,0.0089
19,0-19,0.0094
22,0-19,0.009
21,20-49,0.0098
18,20-49,0.0084
24,0-19,0.0115
18,20-49,0.0075
25,more than 50,0.0108
17,0-19,0.008
18,20-49,0.0086
26,0-19,0.0122
20,0-19,0.0073
18,20-49,0.0085
21,20-49,0.0093
20,0-19,0.0091
21,20-49,0.0095
20,20-49,0.0086
24,0-19,0.01
20,0-19,0.0098
21,more than 50,0.0092
20,20-49,0.0096
19,more than 50,0.0093
20,0-19,0.0078
18,0-19,0.0083
18,20-49,0.0083
21,0-19,0.0092
22,20-49,0.0099
20,0-19,0.0088
22,0-19,0.0076
17,20-49,0.0078
15,0-19,0.0059
17,more than 50,0.0068
18,0-19,0.007
19,20-49,0.0089
23,more than 50,0.0099
20,more than 50,0.0091
21,20-49,0.0096
20,20-49,0.0091
19,20-49,0.0093
17,more than 50,0.008
21,more than 50,0.0081
20,more than 50,0.0073
20,0-19,0.0084
19,more than 50,0.009
16,20-49,0.0074
18,0-19,0.0083
17,0-19,0.0071
18,20-49,0.0084
16,20-49,0.0073
20,0-19,0.0095
20,0-19,0.0095
20,0-19,0.0099
23,0-19,0.0108
19,20-49,0.0091
23,20-49,0.0093
22,20-49,0.0104
22,0-19,0.0099
24,20-49,0.0112
21,20-49,0.0107
20,more than 50,0.0097
26,more than 50,0.0111
20,20-49,0.0097
17,0-19,0.0071
17,20-49,0.0065
19,0-19,0.0087
20,0-19,0.0094
19,more than 50,0.0085
19,more than 50,0.0088
23,0-19,0.0107
19,more than 50,0.0087
18,0-19,0.0083
20,0-19,0.0077
17,0-19,0.0076
19,20-49,0.0084
20,20-49,0.0083
18,more than 50,0.0083
24,0-19,0.01
19,more than 50,0.008
18,more than 50,0.0084
19,more than 50,0.0082
23,more than 50,0.0108
17,more than 50,0.0077
24,20-49,0.0111
23,0-19,0.0091
21,20-49,0.0083
19,0-19,0.0065
23,20-49,0.0112
19,0-19,0.0089
18,20-49,0.0084
20,20-49,0.0098
23,more than 50,0.0109
20,more than 50,0.0092
19,more than 50,0.0084
23,0-19,0.0118
17,0-19,0.0074
21,0-19,0.0102
18,more than 50,0.0091
17,20-49,0.0081
21,more than 50,0.0099
22,more than 50,0.0104
18,more than 50,0.0077
21,more than 50,0.0089
22,more than 50,0.0104
20,0-19,0.0096
17,20-49,0.0078
21,0-19,0.0103
22,20-49,0.0106
21,20-49,0.0095
24,0-19,0.011
24,0-19,0.0112
21,0-19,0.0089
20,20-49,0.0082
20,0-19,0.0084
19,0-19,0.009
20,0-19,0.0097
20,20-49,0.0096
18,20-49,0.0086
18,more than 50,0.0079
19,20-49,0.0088
21,more than 50,0.01
20,more than 50,0.0093
19,more than 50,0.0088
16,more than 50,0.0076
22,0-19,0.0105
18,20-49,0.0085
17,20-49,0.0073
17,20-49,0.008
20,more than 50,0.0093
24,more than 50,0.011
21,more than 50,0.0091
15,0-19,0.0053
16,20-49,0.0073
20,20-49,0.0081
18,20-49,0.0078
20,more than 50,0.0102
20,more than 50,0.0095
25,0-19,0.012
22,20-49,0.0102
19,more than 50,0.0084
16,0-19,0.0074
18,more than 50,0.0078
20,20-49,0.0098
18,more than 50,0.0084
17,more than 50,0.0081
20,20-49,0.0091
17,more than 50,0.0079
18,20-49,0.0083
21,0-19,0.009
19,20-49,0.009
17,20-49,0.008
21,20-49,0.0096
19,more than 50,0.009
22,0-19,0.0096
18,20-49,0.0088
20,more than 50,0.0093
18,0-19,0.0086
17,0-19,0.0075
19,0-19,0.0089
21,more than 50,0.0098
23,20-49,0.0106
24,more than 50,0.011
19,20-49,0.0087
20,0-19,0.0088
19,20-49,0.0091
19,more than 50,0.0089
21,more than 50,0.0102
27,20-49,0.0124
23,20-49,0.011
24,0-19,0.0112
16,20-49,0.0078
20,more than 50,0.0078
25,0-19,0.0111
19,20-49,0.0078
20,more than 50,0.0089
24,0-19,0.0112
18,0-19,0.0081
17,more than 50,0.008
19,20-49,0.0086
23,20-49,0.0108
18,0-19,0.0082
18,more than 50,0.0083
22,0-19,0.0102
20,0-19,0.0088
21,more than 50,0.0102
18,0-19,0.0081
20,20-49,0.0098
18,more than 50,0.007
17,more than 50,0.0065
19,more than 50,0.0087
18,more than 50,0.0086
20,more than 50,0.0095
19,20-49,0.0083
21,0-19,0.0099
23,more than 50,0.0115
20,0-19,0.0094
20,0-19,0.009
17,more than 50,0.0076
18,0-19,0.0086
19,more than 50,0.0093
21,more than 50,0.0101
19,0-19,0.009
19,0-19,0.0086
16,more than 50,0.0069
23,0-19,0.0108
23,0-19,0.0104
19,0-19,0.0087
22,20-49,0.0098
26,more than 50,0.0125
17,0-19,0.007
21,0-19,0.0095
16,20-49,0.0074
19,20-49,0.0088
21,more than 50,0.0096
23,more than 50,0.0101
18,0-19,0.0076
21,more than 50,0.0098
18,0-19,0.0083
17,0-19,0.0075
27,0-19,0.0131
20,20-49,0.0089
19,more than 50,0.0086
22,20-49,0.0108
19,20-49,0.0087
18,0-19,0.0086
19,more than 50,0.0088
21,more than 50,0.0098
17,0-19,0.0073
20,more than 50,0.0092
21,more than 50,0.0099
17,20-49,0.0079
25,0-19,0.0115
19,20-49,0.009
24,0-19,0.0109
18,more than 50,0.0085
20,more than 50,0.0093
21,more than 50,0.0103
17,20-49,0.008
21,20-49,0.01
17,20-49,0.0079
20,20-49,0.0098
19,20-49,0.0077
22,20-49,0.0101
19,more than 50,0.0089
21,20-49,0.0099
21,20-49,0.0083
17,20-49,0.0088
23,more than 50,0.0103
18,20-49,0.0082
18,more than 50,0.0075
21,0-19,0.0099
17,20-49,0.0079
20,more than 50,0.0095
21,more than 50,0.0097
20,more than 50,0.0095
20,0-19,0.0094
21,more than 50,0.0102
20,0-19,0.0093
19,more than 50,0.0078
22,0-19,0.0105
20,0-19,0.0095
21,20-49,0.0084
20,0-19,0.008
18,20-49,0.0085
22,20-49,0.0097
17,20-49,0.007
23,0-19,0.0106
18,20-49,0.0087
20,more than 50,0.0088
16,0-19,0.007
17,0-19,0.0082
20,more than 50,0.0091
23,0-19,0.0108
21,20-49,0.0097
18,20-49,0.0084
21,20-49,0.0094
25,20-49,0.0121
18,20-49,0.0085
22,20-49,0.0095
20,more than 50,0.0093
20,0-19,0.0093
19,more than 50,0.0088
18,0-19,0.0082
17,more than 50,0.0059
18,0-19,0.0089
21,20-49,0.0096
16,more than 50,0.0073
20,20-49,0.0096
20,20-49,0.0088
20,0-19,0.0085
19,more than 50,0.0089
20,0-19,0.0093
18,more than 50,0.0081
23,20-49,0.0096
20,0-19,0.0076
17,0-19,0.0081
21,more than 50,0.0092
18,20-49,0.0085
16,20-49,0.0073
19,more than 50,0.0085
19,0-19,0.0088
21,more than 50,0.0089
20,20-49,0.009
19,20-49,0.0088
18,0-19,0.0078
21,0-19,0.0099
21,more than 50,0.0097
20,more than 50,0.0087
19,20-49,0.0085
22,20-49,0.0091
25,more than 50,0.0113
17,20-49,0.0079
17,0-19,0.0074
20,20-49,0.0094
20,more than 50,0.0093
17,20-49,0.0089
18,more than 50,0.0081
18,0-19,0.0073
21,0-19,0.0095
21,20-49,0.0083
16,more than 50,0.0093
19,0-19,0.0093
18,more than 50,0.0074
15,more than 50,0.0065
22,more than 50,0.0107
18,20-49,0.0077
23,more than 50,0.01
20,more than 50,0.0092
18,20-49,0.0082
22,0-19,0.0104
18,0-19,0.0081
19,more than 50,0.0091
21,0-19,0.0109
20,more than 50,0.0097
18,20-49,0.0073
18,0-19,0.008
20,more than 50,0.0094
18,more than 50,0.0075
21,more than 50,0.0103
16,0-19,0.0076
20,more than 50,0.0098
20,more than 50,0.0095
20,0-19,0.0096
18,20-49,0.0085
21,0-19,0.0103
18,20-49,0.0085
18,20-49,0.0085
16,more than 50,0.0073
21,more than 50,0.0103
20,more than 50,0.0094
19,0-19,0.0092
17,20-49,0.0078
21,more than 50,0.01
18,0-19,0.0083
20,more than 50,0.0097
20,more than 50,0.0081
19,0-19,0.0083
20,20-49,0.0089
18,more than 50,0.0091
23,more than 50,0.01
19,20-49,0.009
21,0-19,0.0095
19,more than 50,0.0091
26,0-19,0.0117
22,more than 50,0.0102
19,more than 50,0.0076
23,0-19,0.0098
20,more than 50,0.01
21,more than 50,0.0094
18,more than 50,0.0087
16,0-19,0.0077
16,20-49,0.0065
19,20-49,0.008
21,0-19,0.0098
24,0-19,0.0113
18,more than 50,0.0085
21,more than 50,0.0097
18,20-49,0.0085
24,20-49,0.0112
20,20-49,0.009
19,more than 50,0.009
20,0-19,0.0093
16,0-19,0.0078
21,20-49,0.0085
23,0-19,0.0112
19,20-49,0.0089
23,20-49,0.01
17,0-19,0.0079
23,more than 50,0.0107
22,20-49,0.0099
23,20-49,0.0099
22,0-19,0.0104
21,20-49,0.0097
18,0-19,0.0075
23,more than 50,0.0115
20,more than 50,0.0093
19,more than 50,0.0097
27,20-49,0.0127
20,20-49,0.0095
24,20-49,0.0113
20,more than 50,0.0109
21,more than 50,0.0097
26,more than 50,0.0123
20,20-49,0.0094
17,more than 50,0.0081
19,more than 50,0.0074
19,20-49,0.0087
20,20-49,0.0096
19,20-49,0.0088
24,20-49,0.0111
20,20-49,0.0096
18,0-19,0.0085
22,20-49,0.0109
17,0-19,0.0076
17,more than 50,0.0079
21,20-49,0.009
20,more than 50,0.0111
17,20-49,0.0079
22,20-49,0.0102
20,0-19,0.0085
26,0-19,0.0126
16,20-49,0.0077
22,more than 50,0.0107
20,0-19,0.0077
23,0-19,0.0093
17,more than 50,0.0084
19,more than 50,0.009
22,20-49,0.01
18,20-49,0.0085
19,20-49,0.0088
19,0-19,0.0085
18,0-19,0.0088
18,more than 50,0.0092
18,0-19,0.0082
20,more than 50,0.0095
20,0-19,0.0093
19,20-49,0.0091
25,0-19,0.0104
24,more than 50,0.0097
21,0-19,0.0102
22,20-49,0.0104
21,0-19,0.0099
23,0-19,0.0106
21,more than 50,0.0099
19,more than 50,0.0095
19,more than 50,0.0093
18,more than 50,0.0084
16,0-19,0.0073
22,more than 50,0.0101
17,0-19,0.0078
21,more than 50,0.0101
21,more than 50,0.0099
17,0-19,0.0073
21,20-49,0.0098
16,20-49,0.0071
21,more than 50,0.0095
18,20-49,0.0086
23,more than 50,0.0099
18,more than 50,0.0086
17,more than 50,0.0079
21,more than 50,0.0102
18,more than 50,0.0088
22,0-19,0.0097
22,20-49,0.0106
21,0-19,0.0096
19,more than 50,0.0069
21,more than 50,0.0093
17,20-49,0.0071
21,20-49,0.0096
19,20-49,0.0088
22,more than 50,0.0105
17,more than 50,0.008
18,more than 50,0.0084
20,0-19,0.0094
22,20-49,0.0103
20,more than 50,0.0093
25,0-19,0.0105
20,0-19,0.0093
22,more than 50,0.0104
21,more than 50,0.01
22,0-19,0.0106
18,0-19,0.0085
18,0-19,0.0081
18,20-49,0.0076
18,20-49,0.0088
20,0-19,0.0089
19,20-49,0.0089
23,0-19,0.0111
26,more than 50,0.0125
23,20-49,0.0095
17,20-49,0.0079
21,0-19,0.0085
20,0-19,0.009
21,0-19,0.01
18,more than 50,0.0085
20,more than 50,0.0095
18,0-19,0.0084
23,0-19,0.0108
21,0-19,0.01
23,0-19,0.0109
18,0-19,0.0084
16,20-49,0.0079
23,20-49,0.0111
20,more than 50,0.0094
22,20-49,0.0102
18,0-19,0.0085
19,20-49,0.0096
20,20-49,0.0081
19,more than 50,0.0083
18,0-19,0.0074
19,more than 50,0.0078
20,more than 50,0.0087
22,more than 50,0.0103
17,more than 50,0.0079
19,20-49,0.0088
17,20-49,0.0076
23,more than 50,0.0107
20,20-49,0.0092
17,20-49,0.0079
18,more than 50,0.0082
19,0-19,0.0087
21,0-19,0.0097
18,20-49,0.0086
19,0-19,0.0089
21,20-49,0.0094
15,20-49,0.0062
24,0-19,0.0106
19,20-49,0.0082
18,20-49,0.008
20,more than 50,0.0083
19,20-49,0.0093
23,more than 50,0.0107
26,0-19,0.0122
21,20-49,0.0081
22,20-49,0.0104
18,20-49,0.0078
18,0-19,0.0082
18,more than 50,0.008
19,0-19,0.0091
20,0-19,0.0091
21,20-49,0.0092
17,0-19,0.0082
17,more than 50,0.0081
23,more than 50,0.0106
19,0-19,0.0094
15,0-19,0.0067
19,20-49,0.007
19,more than 50,0.0087
19,more than 50,0.0084
22,20-49,0.0099
17,20-49,0.0074
21,20-49,0.0097
16,0-19,0.0065
20,20-49,0.0096
26,more than 50,0.0125
19,more than 50,0.0089
23,0-19,0.0109
19,more than 50,0.0081
19,20-49,0.0073
18,20-49,0.0075
23,0-19,0.0087
19,more than 50,0.0077
18,0-19,0.0083
18,more than 50,0.0081
21,20-49,0.0102
18,more than 50,0.0113
21,0-19,0.009
23,more than 50,0.0098
22,0-19,0.0093
21,0-19,0.0098
17,more than 50,0.0067
18,more than 50,0.0085
17,more than 50,0.0071
16,20-49,0.0074
20,more than 50,0.008
18,more than 50,0.0085
15,more than 50,0.0071
19,20-49,0.0088
20,0-19,0.0086
17,20-49,0.0076
19,20-49,0.0091
17,0-19,0.008
22,more than 50,0.0108
19,more than 50,0.0091
20,0-19,0.0078
18,20-49,0.0075
20,0-19,0.0095
18,0-19,0.0082
19,0-19,0.0091
20,more than 50,0.0089
25,more than 50,0.0117
22,20-49,0.0105
22,20-49,0.0103
17,more than 50,0.008
24,0-19,0.0101
18,20-49,0.0088
20,20-49,0.0088
17,0-19,0.0079
20,20-49,0.0096
16,20-49,0.0076
20,0-19,0.0092
21,more than 50,0.0093
21,0-19,0.0097
23,20-49,0.0103
18,0-19,0.0086
19,more than 50,0.0092
16,20-49,0.007
19,20-49,0.0091
20,0-19,0.0094
17,more than 50,0.0082
22,0-19,0.0102
21,20-49,0.01
17,0-19,0.0061
20,20-49,0.0094
25,20-49,0.0119
18,20-49,0.0087
21,0-19,0.0096
19,0-19,0.0083
26,20-49,0.0115
19,0-19,0.0095
20,20-49,0.0101
23,more than 50,0.011
18,20-49,0.0064
23,20-49,0.0092
21,more than 50,0.0094
18,more than 50,0.0074
17,more than 50,0.0081
18,20-49,0.0086
23,0-19,0.0109
21,0-19,0.0092
17,more than 50,0.0081
22,0-19,0.0099
18,more than 50,0.0074
18,0-19,0.0085
20,0-19,0.0085
21,0-19,0.0098
21,0-19,0.0096
18,0-19,0.0088
25,more than 50,0.0118
20,20-49,0.0086
18,0-19,0.0083
18,more than 50,0.0087
16,20-49,0.0073
19,20-49,0.0089
19,0-19,0.0091
17,more than 50,0.0079
20,0-19,0.009
21,20-49,0.0089
19,0-19,0.0088
20,20-49,0.0095
19,0-19,0.0084
18,20-49,0.0087
17,20-49,0.008
22,0-19,0.0103
21,0-19,0.0095
19,20-49,0.0087
20,more than 50,0.0092
19,20-49,0.0097
24,0-19,0.0113
20,more than 50,0.009
17,more than 50,0.0078
20,more than 50,0.0089
18,20-49,0.0085
17,0-19,0.008
20,0-19,0.0086
21,0-19,0.0086
17,20-49,0.0075
18,more than 50,0.0079
19,20-49,0.009
20,more than 50,0.009
22,0-19,0.0096
18,20-49,0.0085
18,20-49,0.0078
28,0-19,0.0113
18,more than 50,0.008
20,more than 50,0.0096
19,more than 50,0.0086
23,more than 50,0.0097
17,0-19,0.0075
22,0-19,0.0098
18,20-49,0.0084
20,0-19,0.0094
17,0-19,0.0079
20,20-49,0.0089
19,0-19,0.0073
24,more than 50,0.0103
17,0-19,0.0073
22,more than 50,0.0103
19,20-49,0.0082
18,0-19,0.0084
23,0-19,0.011
20,0-19,0.0085
19,0-19,0.0091
20,more than 50,0.0093
18,20-49,0.0089
17,more than 50,0.0084
16,0-19,0.0075
18,more than 50,0.0083
22,0-19,0.0104
18,more than 50,0.0076
18,more than 50,0.0085
21,0-19,0.01
23,20-49,0.0108
21,20-49,0.0099
20,0-19,0.0094
17,20-49,0.0079
21,20-49,0.0094
19,more than 50,0.0091
20,0-19,0.0095
24,more than 50,0.0116
18,more than 50,0.0084
19,20-49,0.0083
19,20-49,0.009
21,more than 50,0.0101
20,20-49,0.0091
19,20-49,0.0083
21,20-49,0.0097
22,0-19,0.0105
22,20-49,0.0106
19,more than 50,0.0091
18,20-49,0.0084
23,0-19,0.011
16,0-19,0.0075
19,0-19,0.0092
26,0-19,0.0114
20,0-19,0.0093
23,more than 50,0.0097
18,20-49,0.0087
22,0-19,0.0086
17,20-49,0.0074
22,more than 50,0.0105
28,0-19,0.0118
21,more than 50,0.0106
23,0-19,0.0093
17,more than 50,0.007
21,more than 50,0.01
19,more than 50,0.0087
22,0-19,0.0105
17,20-49,0.0074
22,0-19,0.0104
18,0-19,0.0078
20,0-19,0.009
19,0-19,0.0082
19,more than 50,0.0087
21,20-49,0.0087
17,20-49,0.0082
23,20-49,0.0108
18,more than 50,0.0087
19,0-19,0.0087
21,20-49,0.0097
22,more than 50,0.0106
18,0-19,0.0087
25,0-19,0.0113
17,20-49,0.0076
19,20-49,0.0091
21,more than 50,0.0104
19,more than 50,0.0089
17,0-19,0.0083
19,0-19,0.0081
20,0-19,0.0092
22,more than 50,0.0103
24,0-19,0.0113
19,0-19,0.0095
19,0-19,0.0091
17,0-19,0.008
16,0-19,0.0066
20,20-49,0.0097
18,more than 50,0.0085
20,20-49,0.0097
17,20-49,0.0088
22,20-49,0.0104
21,20-49,0.0101
19,20-49,0.0086
18,20-49,0.008
22,0-19,0.0103
20,0-19,0.0089
20,20-49,0.0076
23,20-49,0.0108
17,more than 50,0.008
25,0-19,0.012
20,more than 50,0.0095
24,more than 50,0.0098
20,20-49,0.009
21,more than 50,0.0098
21,more than 50,0.0082
19,0-19,0.0089
21,20-49,0.0085
22,20-49,0.0094
23,0-19,0.0108
17,20-49,0.0081
18,20-49,0.0083
21,more than 50,0.0093
20,20-49,0.008
21,more than 50,0.0099
23,20-49,0.0106
16,20-49,0.0069
19,20-49,0.0085
19,more than 50,0.0081
21,20-49,0.0095
21,more than 50,0.0089
22,0-19,0.0099
18,20-49,0.0081
24,0-19,0.0105
17,20-49,0.0077
19,20-49,0.0086
18,more than 50,0.0084
19,more than 50,0.0091
20,20-49,0.0102
23,more than 50,0.0107
17,20-49,0.0075
21,more than 50,0.0098
18,20-49,0.0083
22,20-49,0.0079
17,more than 50,0.0083
21,0-19,0.0091
19,0-19,0.009
16,0-19,0.0077
20,0-19,0.0094
19,more than 50,0.0086
17,0-19,0.0076
19,more than 50,0.0084
20,20-49,0.0092
22,0-19,0.01
22,more than 50,0.01
17,20-49,0.0081
23,more than 50,0.0094
20,20-49,0.0094
22,more than 50,0.0093
20,0-19,0.0092
18,20-49,0.0084
17,more than 50,0.0066
19,more than 50,0.0081
20,20-49,0.0086
20,0-19,0.0079
24,0-19,0.0115
23,20-49,0.0096
16,20-49,0.0077
22,more than 50,0.0096
18,more than 50,0.0089
23,0-19,0.0104
19,0-19,0.0083
18,20-49,0.0075
23,20-49,0.0114
21,more than 50,0.009
19,20-49,0.0093
20,0-19,0.0104
19,20-49,0.0082
23,more than 50,0.0106
17,0-19,0.0067
18,20-49,0.0087
21,more than 50,0.0093
17,0-19,0.0075
20,more than 50,0.0097
20,more than 50,0.0096
20,0-19,0.0094
21,more than 50,0.01
18,20-49,0.0077
20,more than 50,0.0077
17,more than 50,0.008
21,more than 50,0.0099
25,more than 50,0.0112
19,0-19,0.009
19,20-49,0.0085
19,more than 50,0.0091
18,0-19,0.0079
21,0-19,0.0091
22,20-49,0.0095
23,20-49,0.0106
20,more than 50,0.008
22,more than 50,0.0102
17,20-49,0.0078
19,20-49,0.0091
20,more than 50,0.0093
19,more than 50,0.0089
17,20-49,0.0076
17,0-19,0.0064
21,20-49,0.0101
19,0-19,0.0092
20,more than 50,0.0093
23,more than 50,0.0109
20,more than 50,0.0077
19,more than 50,0.0089
17,more than 50,0.0084
17,more than 50,0.0075
17,more than 50,0.0072
19,more than 50,0.0087
21,more than 50,0.0095
21,0-19,0.01
23,0-19,0.0094
19,0-19,0.0091
18,0-19,0.0085
20,more than 50,0.0098
19,more than 50,0.0088
20,0-19,0.0095
20,0-19,0.0088
20,20-49,0.0089
18,0-19,0.0086
24,0-19,0.0112
21,20-49,0.0088
22,0-19,0.0097
22,0-19,0.0105
20,more than 50,0.0097
25,0-19,0.0096
21,20-49,0.0099
18,more than 50,0.0087
19,more than 50,0.0084
17,0-19,0.0078
18,0-19,0.0078
25,20-49,0.0115
19,0-19,0.0081
21,0-19,0.0091
19,20-49,0.0077
22,0-19,0.0093
26,0-19,0.0115
20,more than 50,0.0086
19,more than 50,0.0095
19,more than 50,0.0087
17,20-49,0.008
19,more than 50,0.0089
17,20-49,0.008
22,0-19,0.0118
19,0-19,0.0082
17,more than 50,0.008
20,0-19,0.0092
21,20-49,0.0096
22,more than 50,0.0106
21,more than 50,0.0091
23,more than 50,0.0107
